Month,Region,Route,Vendor,Package_Count,Driver_Hours,Mileage,Fuel_Used,Delivery_Cost
2023-07,Southeast,10,Vendor G,219,71.95710037282649,245.14857051458185,50.31701755430246,2065.6822024281864
2023-07,Northwest,1,Vendor G,200,86.76700093659377,255.46286787684545,62.27948218497423,2375.456186012905
2023-07,Northwest,2,Vendor E,174,NaN,275.7147516526986,57.623192982413784,2187.0448865779294
2023-07,Northwest,3,Vendor D,186,74.2909257160462,286.0833468797669,43.42239584564162,2066.735709985709
2023-07,Northwest,4,Vendor E,211,75.10410509941698,195.22582774321035,55.011355178378054,2100.7516641694
2023-07,Northwest,5,Vendor D,209,79.12744623221957,319.9194794040743,49.86993243797808,2237.6104096007703
2023-07,Northwest,6,Vendor F,200,86.36111084032714,241.05542421400298,46.53967400667654,3004.9168413614666
2023-07,Northwest,7,Vendor F,184,72.09923393657445,228.7760434286957,46.782080905253956,2594.275511755809
2023-07,Northwest,8,Vendor D,176,52.38967083940166,272.0424578722303,42.68885513739476,1603.0854569235555
2023-07,Northwest,9,Vendor A,185,91.05550494237272,292.5048670844282,57.9424492430597,2447.9403668272907
2023-07,Northwest,10,Vendor D,179,76.79196387688111,283.7028186128729,53.38497048687527,3202.0738202489583
2023-08,North,1,Vendor G,195,64.16198004729782,285.512214585043,52.76596343862094,1905.3448200128448
2023-08,North,2,Vendor G,196,75.86709150145101,255.61552082465752,48.64686626729871,2110.6517413257106
2023-08,North,3,Vendor D,173,80.91721601366416,284.8514380608856,43.91399086408872,2180.497155702081
2023-08,North,4,Vendor A,226,77.55707932277319,219.18244337484614,41.99409400594213,3221.4500017472965
2023-08,North,5,Vendor A,214,76.59636628552016,264.552850933096,53.52383094371147,2172.2305291013954
2023-08,North,6,Vendor D,197,66.24554144145904,272.79810945879484,53.81550012273957,1945.5361948726766
2023-08,North,7,Vendor A,193,72.7290639355996,277.5841292358104,54.27517534098785,2073.4572822764417
2023-08,North,8,Vendor B,189,77.73999262263179,325.9110900592507,48.86053720617083,2180.4281181066985
2023-08,North,9,Vendor C,234,63.75501766771688,216.94788811404658,48.63885057815071,1902.1856379572178
2023-08,North,10,Vendor D,190,56.74341629698969,273.23969907670227,57.43198021664188,1756.1080860357408
2023-08,South,1,Vendor B,219,68.25713956781414,183.48842824859616,49.868345822651484,1953.3408857733948
2023-08,South,2,Vendor B,197,73.72379431573246,257.7666254713812,44.67098644325621,2058.6488209272466
2023-08,South,3,Vendor D,190,85.06890990732047,289.18908360145355,52.73727570489963,2318.1034754219804
2023-08,South,4,Vendor A,186,65.6544493971808,236.12401101059862,51.93839939516423,1889.5785927354677
2023-08,South,5,Vendor A,194,76.93616494766987,233.26969015680484,49.289959134931365,2117.554990452274
2023-08,South,6,Vendor A,193,77.11562060278955,267.83231061871754,47.245048045781076,2134.246942564365
2023-08,South,7,Vendor B,183,68.17925201976217,284.5704591688578,47.576857176999596,1951.557887427557
2023-08,South,8,Vendor D,183,76.43417630681476,209.76815743108585,45.56295318599429,2065.7332801529296
2023-08,South,9,Vendor C,168,60.8056680345499,224.2767271135835,50.9910866386041,1755.6526568749605
2023-08,South,10,Vendor F,218,78.25259498229582,239.09236369544715,51.104004972962684,2845.4651326166945
2023-08,East,1,Vendor G,200,81.54023974231481,227.4128381371618,52.830357786549904,2225.7435710882432
2023-08,East,2,Vendor A,207,74.39920807103312,236.269690210347,55.3573796512728,2106.318114500689
2023-08,East,3,Vendor G,210,77.6813107976411,199.5886208052486,60.92788870231268,2171.1630545429093
2023-08,East,4,Vendor C,174,80.22050734297882,241.94886118123094,51.78314808050801,2165.928907809839
2023-08,East,5,Vendor G,196,84.87453112697682,283.426992235669,59.16718347690031,2339.048368311639
2023-08,East,6,Vendor E,183,79.24264185156045,278.0143127822499,52.516161922662484,2183.7099104685462
2023-08,East,7,Vendor E,202,78.89328108574605,277.60498183272006,48.61414445008664,2193.271044164813
2023-08,East,8,Vendor D,234,74.56720412111866,219.62576889536828,47.32483457654215,2116.094047489221
2023-08,East,9,Vendor F,190,62.894574671611984,251.15440442940886,NaN,2375.8307209765926
2023-08,East,10,Vendor D,208,78.60220720175901,258.8558610447651,51.97440745001289,2195.280883012078
2023-08,West,1,Vendor F,203,54.989855176064566,275.31625579701773,51.12833136760474,2239.733406433011
2023-08,West,2,Vendor F,191,70.9349684030866,228.33582350113412,54.91525074339476,2609.0305987103757
2023-08,West,3,Vendor F,204,86.4720568757631,226.76588871837876,42.746819120115426,2989.6634665386264
2023-08,West,4,Vendor E,191,72.67832595440257,216.7938912539783,56.67253066668919,3060.240668760759
2023-08,West,5,Vendor A,197,89.18264132737538,243.5066920211658,42.34064739907046,2352.2787839574185
2023-08,West,6,Vendor B,172,60.26094699069055,235.5048011522526,43.46022125018312,1734.9024842557117
2023-08,West,7,Vendor C,216,76.86399585144652,189.16632009060115,47.1646408314239,2116.273631577563
2023-08,West,8,Vendor G,224,77.78910718008879,283.95370197936774,52.23000139465202,2218.8443689733526
2023-08,West,9,Vendor G,216,62.97516301418707,294.978297520506,47.982510335278846,1904.4377698018814
2023-08,West,10,Vendor F,190,83.22042003928942,259.7881111316831,54.557552634324544,2949.640102978104
2023-08,Central,1,Vendor A,206,75.45960936048934,242.7225089113062,44.003978374521786,2095.837627680136
2023-08,Central,2,Vendor D,234,79.47696266395012,190.00207402683955,56.770045689432756,2224.8506347634047
2023-08,Central,3,Vendor D,203,65.42918922733384,275.94018791780707,53.13696037041842,1938.0587784086163
2023-08,Central,4,Vendor F,189,73.96080488521162,298.3860511212138,54.733091541652186,2737.731103902492
2023-08,Central,5,Vendor G,218,70.88451051697253,228.56944650147642,55.5013759007262,2048.336005942515
2023-08,Central,6,Vendor F,206,90.79866955605507,229.15593695384072,54.804029330691876,3154.942753671126
2023-08,Central,7,Vendor C,212,81.54388134060763,258.6973352211299,56.58003709859249,2273.8361392406077
2023-08,Central,8,Vendor B,191,69.61215162152611,261.1090190153329,45.71581530240105,1972.555889746925
2023-08,Central,9,Vendor C,214,77.41740808532576,220.96403719344738,48.67066707156351,2147.938585237274
2023-08,Central,10,Vendor C,203,74.1133239050587,282.2168251055049,48.136326062838904,2100.5055513529937
2023-08,Northeast,1,Vendor F,187,81.56898706319647,228.32957786154913,50.299548870397516,2859.7089749696665
2023-08,Northeast,2,Vendor C,206,76.23754642524277,227.2450703928056,49.33703222689331,2118.1090674212187
2023-08,Northeast,3,Vendor A,190,81.6457035677788,268.1949472080797,47.705351477800605,2221.947094113825
2023-08,Northeast,4,Vendor C,199,96.27670457752617,244.0577910955192,56.503127005279794,2539.9781472236746
2023-08,Northeast,5,Vendor A,204,69.66055643998385,262.7652984935586,54.44824616182181,2020.2150463812777
2023-08,Northeast,6,Vendor A,206,85.28021775888132,291.3065765852755,53.814043447866474,2350.830431472391
2023-08,Northeast,7,Vendor B,203,66.3345291435893,244.82253197414667,49.8693106536102,1927.6920340171046
2023-08,Northeast,8,Vendor E,203,69.26791161921393,235.40106435432193,49.94897199804534,1980.9457869910077
2023-08,Northeast,9,Vendor E,190,71.38905643464135,238.865125884384,47.55370210864123,1998.761310549381
2023-08,Northeast,10,Vendor E,211,82.77385666486,283.376923062245,53.758119805231786,2303.2776465502425
2023-08,Southeast,1,Vendor E,169,69.30504019945558,257.5826190718434,52.967144368277765,1953.0518085370509
2023-08,Southeast,2,Vendor B,196,70.73606168485405,238.85613936736945,41.12008876519054,1975.3951836130743
2023-08,Southeast,3,Vendor G,217,75.10041883249679,274.31751970237826,47.15547415522057,2133.565310937024
2023-08,Southeast,4,Vendor C,204,60.42990220914291,229.12190792647857,59.961828319229724,1831.9566738964347
2023-08,Southeast,5,Vendor D,179,74.41471473936558,212.93327273895508,52.455764104489,2041.9215507441518
2023-08,Southeast,6,Vendor G,203,61.566249875885966,285.9153559438574,46.14478921429398,1845.8085787269156
2023-08,Southeast,7,Vendor F,183,70.1560943185716,232.5461194209898,49.15748979735726,2554.0086356409274
2023-08,Southeast,8,Vendor G,187,64.49150975483121,256.5083298278724,53.273956308340665,1884.0570619183698
2023-08,Southeast,9,Vendor F,211,65.57221351266523,272.47906909887956,NaN,2524.5030572873206
2023-08,Southeast,10,Vendor A,209,77.6783617256318,257.3649604538294,48.72406414242858,2167.6584032122196
2023-08,Northwest,1,Vendor B,191,77.89824838874858,236.50248261395845,53.353982344591735,3219.6426065656833
2023-08,Northwest,2,Vendor C,213,83.06704816261914,222.24908058284151,47.675956098969934,2257.2182798989975
2023-08,Northwest,3,Vendor F,206,66.5154247770701,251.53128785014738,51.85378779439438,2529.5252211250754
2023-08,Northwest,4,Vendor E,222,86.06524925018915,263.524370089954,51.04843031787244,2365.564898011373
2023-08,Northwest,5,Vendor C,181,64.03276349356159,229.8404574552797,55.68055540181832,1857.1012105498544
2023-08,Northwest,6,Vendor G,185,54.291499920672095,203.07385295959094,49.06425597679543,1632.3670781195826
2023-08,Northwest,7,Vendor E,225,83.85577081695045,303.4505435940055,43.176618370497295,2326.2155976069043
2023-08,Northwest,8,Vendor A,202,74.4752614393695,241.57034713952203,46.808934963476844,2077.8742419615337
2023-08,Northwest,9,Vendor D,195,72.94786993774036,243.16286358319377,50.79143014699288,2049.7294073457024
2023-08,Northwest,10,Vendor A,207,70.4977644696337,255.23993346626094,60.40824394282153,2054.823981300895
2023-09,North,1,Vendor A,183,93.4866306896655,210.7707225671968,51.36830059606251,2424.7999491218156
2023-09,North,2,Vendor D,189,90.66854707213787,260.68747962092726,48.133646213345735,2397.684367855351
2023-09,North,3,Vendor A,205,69.13150266451262,182.20295897624572,43.78533326544716,1930.8078284723413
2023-09,North,4,Vendor E,205,71.88575650646455,248.54912090246478,48.94540480096439,3061.771225610494
2023-09,North,5,Vendor A,198,66.41783968228373,233.61207972467605,52.81455330142543,1923.9677013847565
2023-09,North,6,Vendor A,190,73.9255511820575,209.56555161971784,46.702342077753194,2029.3573808462404
2023-09,North,7,Vendor A,171,69.67541015931603,269.74202726670563,48.9268966730739,1958.6341095655657
2023-09,North,8,Vendor F,211,54.750466651067825,243.40840735398126,45.756072498444894,2203.269373407804
2023-09,North,9,Vendor E,197,76.6614061307833,215.50775633896322,51.62172855597462,2112.8979620869677
2023-09,North,10,Vendor A,183,64.63670803161837,224.402829917706,51.07248443044328,1855.0933118743208
2023-09,South,1,Vendor D,185,58.05845338175419,228.97850018377721,53.12979824390582,1735.4455624770676
2023-09,South,2,Vendor B,236,77.3406599105568,201.83871670850556,50.70826909125509,2174.0412355100043
2023-09,South,3,Vendor C,198,57.67505405032672,238.2039698895343,50.171023422690375,1743.936533208326
2023-09,South,4,Vendor A,214,66.45375358244934,239.4430952913053,NaN,1930.9067882951217
2023-09,South,5,Vendor F,187,69.20938398660775,317.73568900772943,46.70892850578949,2594.0926422504094
2023-09,South,6,Vendor E,201,63.78119033665749,295.58009053271934,50.58330875584752,1906.2217873203238
2023-09,South,7,Vendor E,210,72.2220567266956,286.7618569857902,50.45206996847594,2082.854458630814
2023-09,South,8,Vendor A,197,68.02756349107668,266.6633854660879,59.92972388044004,1995.8384727425062
2023-09,South,9,Vendor B,191,78.0961480396464,261.5537192172486,NaN,2149.977997709322
2023-09,South,10,Vendor B,207,73.02163143162883,224.91415447887488,48.67085817176504,2051.893695835197
2023-09,East,1,Vendor B,219,62.80332778472557,212.2456583402377,51.85976169355203,1867.49323577931
2023-09,East,2,Vendor B,204,71.87126333381282,266.40669110355054,52.99050889880578,2062.240808034804
2023-09,East,3,Vendor F,193,67.48194402509357,202.08928012675372,46.15473596077193,2468.5136533983114
2023-09,East,4,Vendor C,195,82.94866712688109,250.30063455221708,46.556527832773824,2241.3233067672736
2023-09,East,5,Vendor G,206,73.38763947602494,258.04194393845927,42.769417875468534,2059.8862095099803
2023-09,East,6,Vendor D,181,91.44074938040168,279.94135664907935,50.85029095771958,2420.83067447064
2023-09,East,7,Vendor G,201,87.7465312403834,277.7416541654026,46.686542582559824,2363.135245054589
2023-09,East,8,Vendor B,201,75.86761075462647,278.14274106819124,53.24351538852026,2145.468405899005
2023-09,East,9,Vendor A,211,77.84385712863593,191.92683007481122,51.704730617584666,2143.6474324703595
2023-09,East,10,Vendor C,204,72.48085067128842,239.29934040136823,46.38626696853857,2038.355418572205
2023-09,West,1,Vendor A,197,70.21445733282282,265.46981890250186,58.109368738925255,2033.399144214733
2023-09,West,2,Vendor E,180,69.80165854274775,259.8803070814442,45.40530341406779,1958.1772653460248
2023-09,West,3,Vendor F,184,74.00278452169862,243.52365587586624,49.53397982296373,2666.0033704568987
2023-09,West,4,Vendor F,193,67.80587787173198,236.9286750284579,49.835627574237826,2518.466138726756
2023-09,West,5,Vendor B,202,101.8209481364969,230.18620379312475,56.375969522472204,2646.658593573229
2023-09,West,6,Vendor D,195,80.10241979589149,257.91922928308475,43.58073056570681,2180.042125184801
2023-09,West,7,Vendor E,217,74.44591488210652,245.682393098924,45.313017752470095,2097.7667867588953
2023-09,West,8,Vendor E,203,66.72140264881367,253.64435737987174,51.570113012430575,1945.825006441488
2023-09,West,9,Vendor B,189,80.1419648598801,240.18333089814712,51.67051198862119,2185.460831702354
2023-09,West,10,Vendor E,194,67.79814919790839,262.7996743177743,59.93903282381043,1984.4598870202637
2023-09,Central,1,Vendor D,210,94.36586326846535,313.4105160587066,49.70616539523928,2539.482071190249
2023-09,Central,2,Vendor E,223,77.10357139371361,242.16155446340898,51.24903130015685,2175.615454452788
2023-09,Central,3,Vendor F,203,71.50226695283496,220.69924485883413,45.74886848665378,2605.474938861549
2023-09,Central,4,Vendor C,215,90.15121820765398,230.38773910579098,54.57701485242468,2427.4880521738282
2023-09,Central,5,Vendor D,188,72.84069630650279,227.44169015004857,41.22484544730665,1998.9534765620049
2023-09,Central,6,Vendor A,178,75.50757880485536,217.63801302399443,54.21583602000608,2070.3818919715222
2023-09,Central,7,Vendor G,190,93.95507345991355,245.4901487870887,51.00016893656164,2464.396065280209
2023-09,Central,8,Vendor F,204,74.32989958274779,258.48806892644575,51.65534237882469,2733.4539181914865
2023-09,Central,9,Vendor E,170,60.71635572749927,244.43408492960606,45.20551919276052,1751.6041230860308
2023-09,Central,10,Vendor G,195,68.63442790273899,230.03154845431436,48.74470915900629,1949.4416146043873
2023-09,Northeast,1,Vendor A,203,79.9982163597381,190.26579553136,48.19384903542814,2163.205351619862
2023-09,Northeast,2,Vendor B,223,76.22490925374454,217.90006328471935,47.754383844233566,2133.001374578423
2023-09,Northeast,3,Vendor G,203,81.07203989744245,217.78970513298248,52.11202541415961,2212.950697271117
2023-09,Northeast,4,Vendor B,190,63.178507511982026,216.42441003515893,56.789700778254264,1848.7938985954986
2023-09,Northeast,5,Vendor C,220,67.25730077595945,243.29000284589668,51.65306630545203,1976.0792161430832
2023-09,Northeast,6,Vendor B,204,69.34650047498906,226.2769986023485,54.366977682086414,1991.7971417074496
2023-09,Northeast,7,Vendor D,191,97.37849259168583,183.86378481496575,53.99292851321721,2506.366908262348
2023-09,Northeast,8,Vendor A,201,61.80200039219821,222.34529031039358,50.49994081882776,1822.447004486684
2023-09,Northeast,9,Vendor E,214,89.19837123394075,310.9134600293059,54.945890121730564,2456.3531710615903
2023-09,Northeast,10,Vendor E,216,79.75749055877253,276.7114628729514,54.04967246250418,2247.325706286734
2023-09,Southeast,1,Vendor C,202,69.80815063624505,217.20232028664412,55.25959831493989,1995.263199841707
2023-09,Southeast,2,Vendor E,200,77.07989662924956,237.35253065679123,55.22528072615603,2149.685293157534
2023-09,Southeast,3,Vendor G,203,53.386389073746415,NaN,64.58516385604328,1718.0334293390306
2023-09,Southeast,4,Vendor A,200,79.78846867832576,205.28006361106202,51.113579198111424,2172.2781493274865
2023-09,Southeast,5,Vendor C,183,NaN,265.20747160408933,49.79897632731811,1892.1336866862155
2023-09,Southeast,6,Vendor D,211,69.98008039818795,236.12107258828632,48.41673849746303,2003.02446700912
2023-09,Southeast,7,Vendor B,221,70.21101668190184,206.65232487562605,47.05246413847693,2000.869120978843
2023-09,Southeast,8,Vendor G,217,78.26158863915764,263.4455807002535,46.494037691766685,2188.2812342786046
2023-09,Southeast,9,Vendor C,207,82.73547615107017,218.4717650143312,48.29829758558548,2241.1874747867587
2023-09,Southeast,10,Vendor F,193,72.74277368387865,227.22790671728367,40.42238641963449,2602.5471900569014
2023-09,Northwest,1,Vendor E,184,92.60831339937732,246.2327323620975,40.282784238445416,2396.7542601201408
2023-09,Northwest,2,Vendor G,218,67.93733652095891,247.4627332795595,47.70069529505904,1977.326456272091
2023-09,Northwest,3,Vendor C,207,80.23998955584328,252.78229197338658,47.514846546670455,2209.513705940909
2023-09,Northwest,4,Vendor A,182,65.46842495244908,218.4234463195938,51.49414400705931,1867.9049988619158
2023-09,Northwest,5,Vendor F,217,76.70555153946106,231.61031533199363,51.66270795228222,2799.6349469988427
2023-09,Northwest,6,Vendor F,209,59.697858541774906,297.5095166827715,52.074644545343546,2394.8428588255492
2023-09,Northwest,7,Vendor B,201,64.12106987890742,229.4727345845427,46.47122218886401,1861.0187048954658
2023-09,Northwest,8,Vendor A,206,72.39391667666042,NaN,52.1941921837822,2057.9812424660677
2023-09,Northwest,9,Vendor F,205,NaN,253.8090724023936,43.2824963508774,2212.541136314113
2023-09,Northwest,10,Vendor D,188,73.26778568648234,219.0203495110983,49.080442413256335,2026.0092506760748
2023-10,North,1,Vendor A,220,63.71658429734217,288.1744999254628,42.19914587435028,1903.833823525172
2023-10,North,2,Vendor D,193,96.17324144370954,272.214688012316,43.783658956803556,2507.6446185519912
2023-10,North,3,Vendor F,198,71.76330558665163,253.19685674184632,48.852507921283426,2639.9642744045877
2023-10,North,4,Vendor B,216,79.9871090984981,282.9245491405949,44.140330353884025,2225.9179025159706
2023-10,North,5,Vendor B,215,65.71387866831006,231.13440440371647,57.11820535018364,1946.812832058982
2023-10,North,6,Vendor B,190,63.409521235594696,218.8188518220706,45.6585963410002,1821.4575248281367
2023-10,North,7,Vendor E,196,87.74463129811951,274.4790667993508,54.97934796190316,2378.5181099277106
2023-10,North,8,Vendor B,198,98.68481709325381,288.67395506312334,53.28203282744986,2603.7468133853
2023-10,North,9,Vendor B,184,58.65884148162965,187.73071696331152,54.439494094668575,1725.1337420945858
2023-10,North,10,Vendor B,205,59.170758372825475,244.40690752535338,47.60323028671958,1780.3690028318804
2023-10,South,1,Vendor F,202,78.91469592870376,301.59272728453294,46.91705955394748,2863.9009536886288
2023-10,South,2,Vendor A,207,87.91409243129154,NaN,48.909154087745854,2334.5036315223797
2023-10,South,3,Vendor A,208,72.14683262837039,273.27782774988174,50.69982405461742,2071.002821381189
2023-10,South,4,Vendor D,162,79.60307515541501,247.5642044759359,54.176667176824175,2146.130027324334
2023-10,South,5,Vendor E,200,55.431602685760836,242.7598638258021,54.967442346244624,1719.1902990494318
2023-10,South,6,Vendor C,208,65.73525120166039,232.51299396539702,55.63727183561275,1933.1246359192842
2023-10,South,7,Vendor B,187,61.09226563230295,258.4864960010254,48.61379184883768,1803.2785857931874
2023-10,South,8,Vendor E,195,NaN,284.0391909946317,46.640413447675044,2202.534556516645
2023-10,South,9,Vendor F,212,66.4439777819226,270.11102217620555,53.254113262093945,2559.321061349595
2023-10,South,10,Vendor B,203,88.37133095199582,266.6665744549767,46.95769959283869,2372.7996624914185
2023-10,East,1,Vendor D,189,68.7595562313049,255.11495964301866,51.93600418733203,2951.352169460858
2023-10,East,2,Vendor D,191,93.23937473305267,223.50670163539775,55.79794949071738,2452.7853641144443
2023-10,East,3,Vendor A,187,73.87095720865116,242.3989167358323,37.74982349145067,2016.6079646888745
2023-10,East,4,Vendor G,189,94.33613076172531,236.18823002030035,49.86015292756509,2461.5160120293817
2023-10,East,5,Vendor A,219,80.54929429415817,232.5322786076487,51.14964139210393,2232.4541772240646
2023-10,East,6,Vendor A,208,85.54228175563202,283.65482475962443,49.01705301527834,2340.08968901425
2023-10,East,7,Vendor E,207,88.53330515855326,236.35857921311154,44.87682124247595,2357.6117144263603
2023-10,East,8,Vendor A,184,83.1535636160354,292.1294884598486,51.22617923947118,2268.027503115031
2023-10,East,9,Vendor F,192,71.65211075718443,261.6526751092226,47.826238563708515,2627.9662966704523
2023-10,East,10,Vendor A,202,69.98561463730587,246.20902005831584,51.114010508594305,2003.7797363068896
2023-10,West,1,Vendor D,196,86.02692046074378,255.33489399116303,47.351161470384795,2309.7928300207277
2023-10,West,2,Vendor D,197,83.0485593818008,259.04716408256394,48.70643886309651,2258.018802674844
2023-10,West,3,Vendor C,213,71.99355960264035,193.00117245499172,48.81428045281912,2021.6147368842594
2023-10,West,4,Vendor C,209,78.28626115376103,226.21118664740717,48.44942084610387,2160.3001976019764
2023-10,West,5,Vendor D,214,70.78517002833637,288.1659566275029,52.94078632217933,2068.425333509767
2023-10,West,6,Vendor D,203,67.93524499234204,244.77556699693756,40.05469121585593,1930.2343136925713
2023-10,West,7,Vendor G,197,81.08479681306487,248.2232149398768,49.63356060498213,3322.545820560255
2023-10,West,8,Vendor C,205,75.72396647818299,288.84114728836585,56.39014595991064,2164.454455816411
2023-10,West,9,Vendor D,192,75.26185149185798,252.13861781648384,53.19478407106373,3156.1568291103617
2023-10,West,10,Vendor B,194,67.9151189847091,259.4186706031187,46.622042864466486,1944.8197106494526
2023-10,Central,1,Vendor C,189,73.71225745215754,207.6920641547801,48.06603331071337,2026.558487468159
2023-10,Central,2,Vendor G,220,74.93263843885897,225.6229429788138,44.60809898330346,2097.850831514378
2023-10,Central,3,Vendor C,202,66.73634714734132,238.23311165967928,58.39089961062435,2933.759263161761
2023-10,Central,4,Vendor D,189,74.27030568118721,279.97854650289895,51.18621174957688,2090.4518767742143
2023-10,Central,5,Vendor G,196,87.54744837337654,287.545866076417,52.28587765578516,2374.3341200807367
2023-10,Central,6,Vendor B,190,81.31635209820669,229.02904717211752,51.53759440625304,2203.3572534861632
2023-10,Central,7,Vendor F,206,87.37464591733539,297.3502803249186,54.3932742509019,3117.507782082673
2023-10,Central,8,Vendor B,183,88.48693198645512,270.3621865966179,41.98410382064396,2332.408263149005
2023-10,Central,9,Vendor D,202,59.67192099656794,219.92552855779033,47.99070776662593,1772.365860365911
2023-10,Central,10,Vendor F,204,80.06563205069399,281.72281861342407,49.59592213418221,2892.674328159825
2023-10,Northeast,1,Vendor B,189,83.47448210681311,274.10932745447917,45.21561911308845,2253.1020959482153
2023-10,Northeast,2,Vendor D,220,77.9753863522024,261.6460184065587,49.18720191262465,2194.056943825857
2023-10,Northeast,3,Vendor B,216,69.32192157815895,265.37630885198206,51.45043949817716,2024.0155353688997
2023-10,Northeast,4,Vendor G,199,75.43900533123389,187.68522640792054,46.08188218971152,2058.1368890385647
2023-10,Northeast,5,Vendor G,184,65.26171664091795,227.75513717767998,54.998155217967415,1882.8818807788693
2023-10,Northeast,6,Vendor C,203,83.76540512292303,265.79397919763653,48.42222368903852,2284.551161044158
2023-10,Northeast,7,Vendor F,196,71.27935674668674,258.4267337980351,47.2360454122741,2621.256704884192
2023-10,Northeast,8,Vendor C,213,69.04694302306018,247.82300539122429,45.75045873619937,1986.3840399045362
2023-10,Northeast,9,Vendor E,188,69.50873519010423,232.16506832719833,43.60176075825378,1942.279027073165
2023-10,Northeast,10,Vendor C,189,63.757999030530215,243.37904549631034,44.6693893772732,1838.69557604021
2023-10,Southeast,1,Vendor C,215,71.11190214540626,269.00940892214163,51.167077305536544,2059.6449201780197
2023-10,Southeast,2,Vendor A,228,68.76163482637226,226.7260549175408,39.56985825619628,1971.9779042465584
2023-10,Southeast,3,Vendor E,210,72.95292766477712,238.4051532903163,45.93167712431224,2054.896676642669
2023-10,Southeast,4,Vendor B,175,67.30333590988612,290.1744602547262,49.893935125416434,1932.3531997268074
2023-10,Southeast,5,Vendor A,199,66.28754188185489,249.37481341686288,57.28611537532978,1945.734071813205
2023-10,Southeast,6,Vendor G,195,80.20604718161005,241.24017466852519,52.363368085017214,2198.455152688368
2023-10,Southeast,7,Vendor A,196,81.67218939304529,279.5120813171069,43.30638146932213,2225.0701810591363
2023-10,Southeast,8,Vendor G,188,66.14331815993584,256.0316496193171,48.27228629291255,1903.3022118490449
2023-10,Southeast,9,Vendor C,181,68.59934216399476,225.70012206839843,55.45780000942648,1945.2803165492137
2023-10,Southeast,10,Vendor F,195,77.95336731282777,NaN,41.17458546838458,2748.445524417736
2023-10,Northwest,1,Vendor F,181,78.30693226656855,213.7225373661519,45.72153899913136,2733.9478201729935
2023-10,Northwest,2,Vendor B,216,66.27456623224491,265.63093469842596,50.814277408920006,1961.3127176907137
2023-10,Northwest,3,Vendor E,204,66.99706718392623,249.46216095250603,49.82289929654245,1945.0873381396555
2023-10,Northwest,4,Vendor F,215,69.72933881760225,307.0600110102214,53.28285748876579,2679.522762051818
2023-10,Northwest,5,Vendor A,205,73.60934401530793,287.9489067931497,47.019817250762344,2093.515676134335
2023-10,Northwest,6,Vendor C,215,78.80655421360278,256.56489154479317,48.76215786794202,2198.8564928027577
2023-10,Northwest,7,Vendor G,182,81.86827495452839,238.05018961355117,37.53805174208466,2165.8097680849523
2023-10,Northwest,8,Vendor C,216,81.59849612104566,250.15690058030728,39.576675323125386,2224.7940887384734
2023-10,Northwest,9,Vendor B,189,89.83563241625959,243.7072740773647,55.16498039548195,2391.9319539580565
2023-10,Northwest,10,Vendor F,201,61.23832983582066,222.92647410718826,45.13729951628373,2334.0646936484504
2023-11,North,1,Vendor C,199,67.51909017151337,258.7497679956714,51.44669452821492,1958.471747812315
2023-11,North,2,Vendor D,198,73.29776208028821,248.74985634782885,48.321847377575935,2057.1706975471893
2023-11,North,3,Vendor E,216,75.91545644044729,272.35756686454613,54.0118371644794,2167.7591804211115
2023-11,North,4,Vendor B,238,91.30125746009827,272.5745013122266,47.059457005378455,2487.7482210054363
2023-11,North,5,Vendor E,209,87.34419626931204,168.45864430359111,59.74084117012853,2340.681635478781
2023-11,North,6,Vendor B,188,76.66054370535673,257.158002197983,44.63420427584382,2103.408288253456
2023-11,North,7,Vendor D,179,67.46620419232609,285.32294348166647,53.10517596577328,1948.3333778328415
2023-11,North,8,Vendor G,185,73.2708988750952,232.15981038513493,NaN,2025.8753374476667
2023-11,North,9,Vendor B,196,73.67468374579225,252.13250749889588,44.20029683787793,2051.3740699288164
2023-11,North,10,Vendor B,185,81.02265262107917,237.89512617812116,57.52033802260099,2213.251142196259
2023-11,South,1,Vendor B,212,73.51678077146448,263.9803839447059,56.32855960393152,2115.709524607908
2023-11,South,2,Vendor E,175,82.91495644220616,278.24857040654473,50.38259031121856,2238.8960420217054
2023-11,South,3,Vendor C,209,78.52553927583581,231.17785260452476,45.874790205549665,2160.34186769608
2023-11,South,4,Vendor A,194,87.11375721796267,271.05116190368653,50.626427316393446,2347.7851234506456
2023-11,South,5,Vendor D,212,76.2437612230093,297.94332687255275,51.08359821061441,2174.892015215561
2023-11,South,6,Vendor B,211,60.831764720508104,215.619237175516,58.205751351197385,1837.1240907690637
2023-11,South,7,Vendor G,193,72.68075997886378,244.60731600770777,47.5826549001125,2032.6275538822376
2023-11,South,8,Vendor G,236,81.8612160877387,254.9177219078029,46.28670417113811,2283.03506741287
2023-11,South,9,Vendor C,190,73.01057056171199,248.16607723006388,42.81889644242378,2022.5677468995493
2023-11,South,10,Vendor D,223,77.64760788267326,269.52614661836816,42.365449074555485,2176.264192848152
2023-11,East,1,Vendor B,175,76.19311633870791,256.5211638008293,NaN,2074.359474956173
2023-11,East,2,Vendor G,183,87.61583765521736,223.82685704194967,43.45288850199338,3437.2072992532458
2023-11,East,3,Vendor C,202,62.41378742632057,251.50837364882742,61.56766720126226,1886.8837743194947
2023-11,East,4,Vendor B,197,67.00256758215548,241.0615190556033,52.266109511414484,1936.986591610715
